Name,SMILES,WHIM.13,kierHallSmarts.49,kierHallSmarts.48,BCUT.4,BCUT.5,BCUT.2,BCUT.3,BCUT.0,BCUT.1,kierHallSmarts.41,kierHallSmarts.40,kierHallSmarts.43,kierHallSmarts.42,kierHallSmarts.45,kierHallSmarts.44,kierHallSmarts.47,kierHallSmarts.46,mde.9,gravitationalIndex.0,kierHallSmarts.38,kierHallSmarts.39,vabc,WHIM.12,kierHallSmarts.34,kierHallSmarts.35,kierHallSmarts.36,kierHallSmarts.37,kierHallSmarts.30,kierHallSmarts.31,kierHallSmarts.32,kierHallSmarts.33,gravitationalIndex.5,chiPathCluster.1,chiPathCluster.0,chiPathCluster.3,gravitationalIndex.4,chiPathCluster.5,chiPathCluster.4,mde.3,vAdjMa,chiPath.12,chiPath.13,chiPath.10,chiPath.11,chiPath.14,chiPath.15,kierHallSmarts.58,kierHallSmarts.59,kierHallSmarts.52,kierHallSmarts.53,kierHallSmarts.50,kierHallSmarts.51,kierHallSmarts.56,kierHallSmarts.57,kierHallSmarts.54,kierHallSmarts.55,momentOfInertia.4,momentOfInertia.0,autoCorrelationPolarizability.4,autoCorrelationPolarizability.3,autoCorrelationPolarizability.2,autoCorrelationPolarizability.1,autoCorrelationPolarizability.0,kierValues.1,momentOfInertia.6,kierValues.0,chiChain.1,mde.18,chiCluster.7,autoCorrelationMass.0,autoCorrelationMass.1,autoCorrelationMass.2,autoCorrelationMass.3,autoCorrelationMass.4,mde.16,mde.15,xlogP,hBondacceptors,momentOfInertia.2,weight,hybratio,momentOfInertia.3,chiChain.2,ALOGP.2,chiChain.5,ALOGP.0,ALOGP.1,chiCluster.4,kierHallSmarts.69,kierHallSmarts.68,kierHallSmarts.67,kierHallSmarts.66,kierHallSmarts.65,kierHallSmarts.64,kierHallSmarts.63,kierHallSmarts.62,kierHallSmarts.61,kierHallSmarts.60,CPSA.9,CPSA.8,chiCluster.5,petitjeanNumber,WHIM.16,CPSA.1,CPSA.0,CPSA.3,CPSA.2,CPSA.5,CPSA.4,CPSA.7,CPSA.6,WHIM.14,gravitationalIndex.3,CPSA.24,CPSA.25,autoCorrelationCharge.1,WHIM.11,weightedPath.3,autoCorrelationCharge.2,autoCorrelationCharge.3,autoCorrelationCharge.0,WHIM.10,chiChain.7,autoCorrelationCharge.4,chiPath.8,CPSA.28,mde.8,WHIM.7,gravitationalIndex.2,mde.12,chiPath.0,chiPath.1,chiPath.2,basicGroupCount,chiPath.4,mde.11,chiPath.6,chiPath.7,chiCluster.6,mde.1,aromaticBondsCount,chiPath.9,mde.17,chiChain.6,chiCluster.3,weightedPath.2,petitjeanShapeIndex.0,wienerNumbers.1,wienerNumbers.0,gravitationalIndex.1,chiCluster.0,weightedPath.4,mde.2,mde.14,lengthOverBreadth.1,lengthOverBreadth.0,mde.0,mde.7,mde.6,mannholdLogP,mde.5,chiChain.0,zagrebIndex,mde.4,kierHallSmarts.70,kierHallSmarts.71,kierHallSmarts.72,kierHallSmarts.73,kierHallSmarts.74,kierHallSmarts.75,kierHallSmarts.76,kierHallSmarts.77,kierHallSmarts.78,petitjeanShapeIndex.1,chiCluster.1,rotatableBondsCount,chiPath.5,gravitationalIndex.7,aromaticAtomsCount,fmf,largestPiSystem,carbonTypes.8,chiChain.3,mde.13,carbonTypes.1,carbonTypes.0,carbonTypes.3,carbonTypes.2,carbonTypes.5,carbonTypes.4,gravitationalIndex.6,carbonTypes.6,bondCount,chiPathCluster.2,hBondDonors,longestAliphaticChain,chiPath.3,chiChain.8,CPSA.20,CPSA.21,CPSA.22,CPSA.23,kierHallSmarts.8,kierHallSmarts.9,CPSA.26,CPSA.27,kierHallSmarts.4,kierHallSmarts.5,kierHallSmarts.6,kierHallSmarts.7,kierHallSmarts.0,kierHallSmarts.1,kierHallSmarts.2,kierHallSmarts.3,ip,chiChain.4,mde.10,atomCount,NilaComplexity,bpol,momentOfInertia.1,kierHallSmarts.16,kierHallSmarts.17,kierHallSmarts.14,kierHallSmarts.15,kierHallSmarts.12,kierHallSmarts.13,kierHallSmarts.10,kierHallSmarts.11,weightedPath.0,kierHallSmarts.18,kierHallSmarts.19,weightedPath.1,CPSA.19,CPSA.18,CPSA.15,CPSA.14,CPSA.17,CPSA.16,CPSA.11,CPSA.10,CPSA.13,CPSA.12,tpsa,WHIM.6,WHIM.5,WHIM.4,WHIM.3,WHIM.2,WHIM.1,WHIM.0,WHIM.15,WHIM.9,WHIM.8,carbonTypes.7,kierValues.2,momentOfInertia.5,lipinskifailures,kierHallSmarts.29,kierHallSmarts.28,eccentricConnectivityIndex,kierHallSmarts.23,kierHallSmarts.22,kierHallSmarts.21,kierHallSmarts.20,kierHallSmarts.27,kierHallSmarts.26,kierHallSmarts.25,kierHallSmarts.24,gravitationalIndex.8,acidicGroupCount,chiChain.9,chiCluster.2,apol,largestChain,TARGET
MINOCYCLINE,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,nan,0,0,5.008467956,12.44289838,-0.374570536,0.234461162,11.85,16.00096586,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,0,0,0,0,0,0,0,nan,17.29176926,9.434796938,3.855303746,nan,8.294935421,5.926639742,0.707106781,6.044394119,5.653254264,4.247441363,9.314889106,7.06304848,3.034509322,1.946811593,0,0,0,0,0,0,0,0,0,0,nan,nan,6541.293135,6801.480078,5624.392769,3537.771569,2815.228179,9.141498216,nan,26.07407407,0,0.125,0.026981114,39.50122415,39.48791737,64.03365894,86.40206258,96.43722781,0,0.269679945,0.399,10,nan,429.9736243,0.434782609,nan,0,121.0642,0,-2.3305,5.43123025,1.771795548,0,0,0,0,0,0,0,0,0,0,nan,nan,0.032274861,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.237642195,nan,17.90513673,-0.025429706,-0.302316567,0.868165862,nan,0,-0.085807988,18.78634162,nan,5.582926039,nan,nan,0,24.56603143,15.33303477,15.42338169,0,12.35248542,0,7.918934051,5.258957514,0.531055179,3.019181369,6,10.50447543,0,0,0.150394821,26.43455752,1,75,2672,nan,3.551288586,8.529420792,10.22354819,0,nan,nan,1.025985568,28.23026921,0.934275955,2.89,15.82722088,0,188,2.00414513,0,0,0,0,0,0,0,0,0,nan,0.096225045,3,9.533316637,nan,6,0.545454545,13,0,0.172275202,0,0,0,8,1,0,4,nan,3,36,27.02328739,0,0,13.53757269,0.096644967,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.663840292,3.91017484,33,240.1,11.326,nan,4,0,0,7,0,0,0,0,66.41534999,1,0,2.012586363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,3.804994055,nan,0,2,0,636,0,0,0,0,0,0,0,0,nan,0,0.27619362,1.671717143,49.394,2,0
MINOXIDIL,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,nan,0,0,4.720111634,9.515403139,-0.29263217,0.220394576,11.99444567,15.99491943,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,0,0,0,0,0,1,0,0,nan,3.478841463,2.572358152,0.621186514,nan,1.02174694,0.879785879,0,4.906890596,1.929934271,1.337754158,3.905077313,2.637952268,0.586272303,0.344747949,0,0,0,0,0,0,0,0,0,0,nan,nan,908.2247937,1260.726384,1327.518144,989.8448381,865.5574975,4.888429752,nan,11.484375,0,0.25,0,17.57437054,18.049099,25.46117706,25.82047803,18.63053928,0,1.414213562,0.553,4,nan,194.0102846,0.555555556,nan,0,47.1089,0,-2.8281,7.99814961,0.378676649,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.172794655,nan,2.504022175,0.096031617,-0.150555866,0.270047086,nan,0,0.112004486,8.369118686,nan,0,nan,nan,0,10.83649881,7.18154055,6.443258797,0,4.031921356,0,1.91025638,1.184300327,0.028867513,0,6,5.165083245,1,0,0,17.21671321,1,22,358,nan,0.997187944,14.71269103,0,0.707106781,nan,nan,0,1.5,0,1.79,5.41100225,0,76,6.945629182,0,0,0,0,0,0,0,0,0,nan,0,1,3.1148854,nan,6,0.8,10,0,0.157617628,0.25,0,0,1,2,2,0,nan,3,16,4.745978635,0,0,5.460702383,0.101878715,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.257667247,0,15,46.06,6.238,nan,3,0,0,0,0,0,0,0,30.14514773,0,0,2.009676516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.571428571,nan,0,1,1,194,0,0,0,0,0,0,0,0,nan,0,0.076086992,0.35549886,22.142,0,0
MIRTAZAPINE,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,nan,0,0,6.26049471,11.48541961,-0.302831265,0.13872809,11.99432279,14.00856242,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,5.435820244,3.027993036,1.635499586,nan,3.463972664,2.490445486,0,5.321928095,3.491413868,2.7503056,5.833158423,4.518013329,1.78357705,1.156647863,0,0,0,0,0,0,0,0,0,0,nan,nan,2855.610119,3389.041335,2912.043145,1986.769176,1637.935173,5.652892562,nan,13.64839319,0,0.333333333,0,21.0799409,24.32945547,34.68943577,40.02179963,36.82800127,0,0,1.252,3,nan,246.009222,0.352941176,nan,0,87.0776,0,2.1899,4.79566201,0.743638462,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.176040226,nan,0,0.022449614,0.037508861,0.252223241,nan,0,-0.053320859,11.78887006,nan,0,nan,nan,0,13.52673326,9.82649984,8.898418359,0,7.04635884,0,4.671580364,3.583327878,0.133472695,2.26432692,12,7.296230545,0.632455532,0,0,9.97893535,0.6,38,687,nan,1.166339522,9.97893535,1.116645971,0,nan,nan,0,5.234105829,0,3,19.7293471,0,112,15.06097876,0,0,0,0,0,0,0,0,0,nan,0,0,6.381769468,nan,12,0.95,7,0,0.234708048,0,0,0,6,2,3,3,nan,2,23,8.69848959,0,0,7.8584051,0.090119181,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.360684977,0,20,149.03,5.28,nan,4,0,0,0,0,0,0,0,42.22875704,0,0,2.111437852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.493435944,nan,0,2,1,280,0,0,0,0,0,0,0,0,nan,0,0.142166041,0.30274943,33.22,0,0
MONTELUKAST,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,nan,1,0,4.157220006,13.45400548,-0.385254359,0.259609365,11.85,34.96885475,0,0,0,0,0,0,0,0,0.125,nan,0,0,nan,nan,1,0,0,0,0,0,0,0,nan,9.873496203,6.292706082,3.997864713,nan,5.80997908,5.308840154,1.333333333,6.357552005,6.917166017,4.965379769,13.32907472,9.505463872,3.257875292,2.187503905,0,0,0,1,0,0,0,0,0,0,nan,nan,5010.877836,5309.177259,5181.238197,3868.460191,3299.531096,14.4,nan,32.39506173,0.353553391,0,0.032274861,57.52409035,51.61998085,74.01255355,77.91534815,74.39440471,0,0,4.847,4,nan,548.9287415,0.314285714,nan,0,182.0339,0.25,3.7807,14.29369249,2.496951937,0,0,0,0,0,0,0,0,0,0,nan,nan,0.236803399,0.470588235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.167581595,nan,7.142753996,-0.020628918,-0.024174426,0.396047573,nan,0,-0.020505438,25.08877236,nan,3.122997154,nan,nan,0,29.03695866,19.59990531,18.97865397,0,11.63341673,0,6.103216519,4.420362778,0.271031196,5.084580208,23,15.51499255,0,0.353553391,0.11785113,15.93509561,0.888888889,62,6351,nan,4.129488364,3.159454908,2.516369252,0,nan,nan,0.5,7.892740671,6.908577552,4.65,38.69947158,0.25,220,0,0,0,0,0,0,0,0,0,0,nan,0.413675135,12,9.288521352,nan,22,0.780487805,18,1,0.579042359,0,0,0,18,1,3,5,nan,6,45,12.5678633,0,3,13.98055628,0.298858579,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.710994089,0.454280148,41,385.06,6.894,nan,6,2,0,1,0,0,0,0,83.38065483,2,0,2.033674508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,9.254927095,nan,1,0,1,1234,0,0,0,0,0,0,0,0,nan,0,0.316830811,0.579145622,70.186,5,0
MOXIFLOXACIN,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,nan,0,0,4.533531007,11.66021741,-0.345445561,0.295586626,11.9,18.99840818,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,1,0,1,0,0,0,0,nan,9.970814627,5.641245156,2.367596759,nan,4.61062959,3.553919378,0,5.857980995,4.878964366,3.5907823,8.319815705,6.199772954,2.329075666,1.543067771,0,0,0,0,0,0,0,0,0,0,nan,nan,4321.637053,4451.324777,3997.671192,2723.784938,2183.080894,8.1648,nan,20.87786961,0.166666667,0.25,0,34.67986119,36.57170046,52.92477432,63.29168011,69.48772017,0,0,2.824,7,nan,376.9872837,0.523809524,nan,0.096225045,102.0857,0.288675135,-2.4015,5.76720225,1.058357298,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.324510668,nan,10.28645287,-0.093515871,-0.045816045,0.768794965,nan,0.074535599,0.093974864,16.28084895,nan,0,nan,nan,0,20.28372809,13.9904023,13.14371983,0,10.20940648,0.479438118,6.579591743,5.135994666,0.236575008,1.499961901,6,10.16210538,0.43643578,0.129099445,0,22.99433514,1,55,2006,nan,2.194705626,10.11022964,2.521598467,0,nan,nan,0,17.10185946,0,2.89,23.95403622,0.288675135,166,7.844751958,0,0,0,0,0,0,0,0,0,nan,0,4,8.562452617,nan,6,0.75862069,16,0,0.544845988,0,0,0,6,2,3,2,nan,6,33,15.40625028,0,0,11.26195753,0.322162941,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.088123875,0.944940787,29,277.08,11.273,nan,5,0,0,3,0,0,0,0,59.66465562,0,0,2.057401918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.651234568,nan,0,2,0,590,0,0,0,0,0,0,0,0,nan,0,0.509654564,0.760158979,44.025,2,0
MYCOPHENOLATE,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,nan,0,0,3.845614589,10.59753557,-0.359361011,0.296602112,11.85,15.99994034,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,2,0,0,0,0,0,0,nan,6.765894638,4.086419761,1.640189602,nan,2.628056603,2.202811607,0,5.523561956,2.710529427,1.701871693,5.563433987,4.035473362,0.960702775,0.570200464,0,0,0,0,0,0,0,0,0,0,nan,nan,2154.525447,2440.484084,2324.954464,1643.605697,1406.040617,8.392733564,nan,19.32638889,0,0,0,27.64681421,26.65673582,38.53776587,41.98137966,42.64060281,0,0,1.435,6,nan,299.9694877,0.411764706,nan,0.096225045,86.8195,0,1.2146,1.47525316,0.781549965,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.454545455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.373969991,nan,15.72425134,0.150415541,-0.244939414,0.687154065,nan,0.036084392,0.131466605,13.43319775,nan,0,nan,nan,0.2,17.14589989,10.86227976,9.903749161,0,6.557191412,1.314524046,3.22409307,2.210509577,0.154005302,3.366381046,6,7.321770589,0,0,0,15.72425134,0.833333333,37,1225,nan,1.836885266,0,6.89271537,0,nan,nan,0.516459057,12.37795982,0,2.67,13.09520294,0,116,3.025668719,0,0,0,0,0,0,0,0,0,nan,0,6,4.991574765,nan,6,0.391304348,11,0,0.244373193,0,0,0,3,2,3,5,nan,3,24,9.898384066,0,6,7.990919654,0.066440783,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.492472105,0.91711653,23,70.06,7.664,nan,6,0,0,3,0,0,0,0,45.5199842,0,0,1.979129748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.345679012,nan,0,0,0,424,0,0,0,0,0,0,0,0,nan,0,0.126806775,0.479336187,34.732,9,0
NAFCILLIN,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,nan,1,0,4.787253404,12.12545861,-0.345061716,0.278287125,11.85,31.97207248,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,1,0,0,0,0,0,0,nan,11.52565873,6.16433259,3.994640926,nan,7.963623941,6.386639776,1.39247665,5.857980995,5.671209976,4.049957716,9.413010925,6.950753655,2.465524674,1.376519636,0,0,0,0,0,0,0,0,0,0,nan,nan,3733.22747,4120.584679,4073.950421,2802.570184,2271.340964,8.501457726,nan,22.203125,0.111111111,0,0.079056942,39.72005882,38.16303194,60.99572376,62.45903828,70.64166138,0,0,2.408,7,nan,391.9527921,0.380952381,nan,0.400437363,112.3569,0,0.9973,0.99460729,2.446515166,0,0,0,0,0,0,0,0,0,0,nan,nan,0.353553391,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.375916072,nan,12.98421444,-0.030685761,0.12623979,0.767922321,nan,0.293304165,-0.185826614,17.15542443,nan,2.737341727,nan,nan,0,20.92192077,13.75805604,13.35151474,0,10.22799599,0.549883241,5.657628628,3.973320229,0.453801125,2.740486939,11,10.32143683,0.333333333,0.074535599,0.068041382,22.60651314,1,51,2173,nan,2.87199139,6.565623296,5.701452763,0,nan,nan,0.481411137,14.05603083,0.792380451,2.89,15.77285424,0,162,7.413369361,0,0,0,0,0,0,0,0,0,nan,0.204124145,6,8.130678325,nan,10,0.655172414,14,0,0.914141734,0,0,0,7,3,5,3,nan,2,32,16.73170337,0,0,10.99919671,0.672402885,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.710530801,1.195266057,29,212.08,11.328,nan,2,2,0,3,0,0,0,0,58.96503828,1,0,2.033277182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.862857143,nan,0,1,0,605,0,0,0,0,0,0,0,0,nan,0,1.173624169,0.851767074,46.07,3,1
NAPROXEN,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,nan,0,0,4.282656846,9.68148229,-0.348735232,0.266177682,11.85,15.99692522,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,1,0,0,0,0,0,0,nan,3.801415546,3.02568673,1.130558792,nan,1.356031138,1.212484061,0,5.087462841,1.781186018,1.247473971,4.032443981,2.941891195,0.730539913,0.425476738,0,0,0,0,0,0,0,0,0,0,nan,nan,1174.778247,1613.438137,1638.990416,1189.433233,1025.786154,5.76,nan,13.43209877,0,0,0,19.32340711,19.32836791,27.10283694,27.99255186,21.99255186,0,0,1.794,3,nan,215.9847439,0.214285714,nan,0,71.1496,0,1.3086,1.71243396,0.527975288,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.176346009,nan,7.56821401,-0.00509939,0.003577675,0.347114392,nan,0,0.002973292,9.805162061,nan,0,nan,nan,0,12.41384908,8.113392203,7.283751412,0,4.415324758,0.222222222,2.539610523,1.810808875,0.102242614,2.779193242,11,5.42087166,0,0,0,7.56821401,1,26,530,nan,1.229907568,0,3.100687748,0,nan,nan,0.111111111,5.479913756,0,2.67,15.06912457,0,86,5.999228805,0,0,0,0,0,0,0,0,0,nan,0,3,3.64617578,nan,10,0.588235294,11,0,0.136082763,0,0,0,7,1,1,3,nan,0,18,5.135152115,0,3,6.134689513,0.048112522,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.279846322,0.5,17,52.03,3.832,nan,2,2,0,1,0,0,0,0,34.08556354,0,0,2.005033149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.0625,nan,0,0,0,260,0,0,0,0,0,0,0,0,nan,0,0.079265372,0.372008468,27.046,5,1
NIFEDIPINE,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,nan,0,0,4.18015341,12.93969397,-0.316316286,0.292269933,11.85,15.9999464,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,2,0,0,1,0,0,0,nan,8.201399759,4.646351707,1.725161069,nan,3.499007082,2.637350205,0,5.64385619,3.0133375,2.069337933,5.461677508,4.092581394,1.214726969,0.614448197,0,0,0,0,0,0,0,0,0,0,nan,nan,3524.702223,3552.214489,3052.237906,2090.322879,1738.459234,9.273922571,nan,21.30177515,0,0,0,30.36677482,29.59802086,42.31305057,50.64637928,59.85622971,0,0,2.59,5,nan,327.9756357,0.294117647,nan,0,92.1951,0,1.6189,2.62083721,0.73523509,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.397930681,nan,15.29194402,0.239936714,-0.226989458,0.656198502,nan,0,0.30738289,14.13509958,nan,0,nan,nan,0.166666667,18.72325016,11.82780492,10.54956839,0,7.405453513,1.624597032,4.308242778,2.853659197,0.187163461,2.483956579,6,7.46859736,0.166666667,0,0,21.34991983,1,45,1280,nan,1.881641235,6.057975809,9.954469633,0,nan,nan,1.029446005,16.39533183,0,2.45,10.08876457,0,126,3.965406457,0,0,0,0,0,0,0,0,0,nan,0,6,5.861421444,nan,6,0.48,11,0,0.128694254,0,0,0,7,2,2,3,nan,0,26,12.46539289,0,0,8.774173575,0.045819974,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.265514307,1.083649952,25,76.08,8.324,nan,2,0,0,6,0,0,0,0,49.43721757,0,0,1.977488703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4.465974625,nan,0,0,0,326,0,0,0,0,0,0,0,0,nan,0,0.098827048,0.625342995,36.932,4,0
NITROFURANTOIN,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],nan,0,0,3.474599478,8.256546775,-0.336934921,0.301572739,11.99384252,16.00169399,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,0,1,0,1,0,0,0,nan,3.535705895,2.726683696,0.511804635,nan,0.392913703,0.579352507,0,5.087462841,1.192469231,0.556009207,3.103962264,1.923214484,0.241375368,0.121929158,0,0,0,0,0,0,0,0,0,0,nan,nan,662.8685924,818.7167417,1102.110179,823.1749251,717.3290818,5.76,nan,13.43209877,0,0.166666667,0,22.31226638,21.792363,31.50412112,26.06067272,20.37276178,0.333333333,0,-0.093,6,nan,231.9868691,0.125,nan,0.214076175,50.5119,0,0.0169,0.00028561,0.339897723,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.278347325,nan,12.93362188,-0.083620544,0.057784674,0.611169922,nan,0.073549162,0.116369481,8.173684723,nan,0,nan,nan,0,12.41384908,8.058550648,7.57446457,0,4.50595325,0.907166578,1.756516057,1.01843374,0.014433757,0,5,4.509670687,1.33748061,0,0,25.36825496,1,20,580,nan,1.395168207,12.43463308,0,0,nan,nan,0,1.550343874,0,1.35,5.893476966,0,86,2.102578845,0,0,0,0,0,0,0,0,0,nan,0,3,2.89179768,nan,5,0.705882353,16,0,0.411866187,0,0,0,3,3,1,0,nan,0,18,3.720423592,0,0,5.754313505,0.093650647,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.523541182,0.946721157,17,52.09,8.388,nan,2,0,0,2,0,0,0,0,33.85310808,0,0,1.991359299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.484444444,nan,0,1,0,280,0,0,0,0,1,0,0,0,nan,0,0.063721963,0.284517797,22.49,2,1
NITROGLYCERIN,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,nan,0,0,2.9005,7.273006367,-0.214928389,0.28662051,11.999,16.0174407,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,3,0,0,3,0,0,0,nan,1.337764333,1.219578794,0.179558378,nan,0.131445856,0.189745309,0,4.906890596,0.599679369,0.282691565,1.883810149,1.077897593,0.107389595,0.030982085,0,0,0,0,0,0,0,0,0,0,nan,nan,343.299802,367.1181913,401.2536613,350.8942222,333.1307026,8.186851211,nan,15,0,0.564621617,0,23.05016222,19.97743031,25.79713503,18.87040162,20.97741511,0,0,0.976,0,nan,221.9634536,1,nan,0,28.5429,0,2.0503,4.20373009,0.11785113,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.230479959,nan,23.0781645,0.141419131,0.007727373,0.397429366,nan,0,-0.194886403,6.562373918,nan,0,nan,nan,0.908560296,11.84493498,6.913591358,6.437968753,0,2.184777682,4.691949595,0.92577691,0.736781144,0,0,0,3.361599918,0,0,0,32.0324522,1,14,424,nan,1.428869017,8.954287692,0,0,nan,nan,0,0,0,0.47,2,0,62,0.5,0,0,0,0,0,0,0,0,0,nan,0,8,1.716962993,nan,0,0,4,0,0,0,0,0,0,0,2,0,nan,1,14,1.705700753,0,3,3.109268307,0,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0,2.656698733,15,14.12,5.556,nan,0,0,0,0,0,0,0,0,28.176494,0,0,1.878432933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,157.11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10.28571429,nan,0,0,0,172,0,0,0,0,0,0,0,0,nan,0,0,0,15.798,15,0
